,n_components,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
191,14,5,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.763189071371279,0.10330462928085933,0.827123630166636,0.09360323443318556,0.8248124487517515
161,12,5,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.763189071371279,0.10330462928085933,0.827123630166636,0.09360323443318556,0.8248124487517515
206,15,5,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.763189071371279,0.10330462928085933,0.827123630166636,0.09360323443318556,0.8248124487517515
176,13,5,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.763189071371279,0.10330462928085933,0.827123630166636,0.09360323443318556,0.8248124487517515
131,10,5,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.763189071371279,0.10330462928085933,0.827123630166636,0.09360323443318556,0.8248124487517515
116,9,5,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.763189071371279,0.10330462928085933,0.827123630166636,0.09360323443318556,0.8248124487517515
146,11,5,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.763189071371279,0.10330462928085933,0.827123630166636,0.09360323443318556,0.8248124487517515
162,12,4,"['gvi_kurtosis', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.7604608375264934,0.10389799733634127,0.8260726296941001,0.09388733334124448,0.8242174044108372
207,15,4,"['gvi_kurtosis', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.7604608375264934,0.10389799733634127,0.8260726296941001,0.09388733334124448,0.8242174044108372
177,13,4,"['gvi_kurtosis', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.7604608375264934,0.10389799733634127,0.8260726296941001,0.09388733334124448,0.8242174044108372
147,11,4,"['gvi_kurtosis', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4']",0.7604608375264934,0.10389799733634127,0.8260726296941001,0.09388733334124448,0.8242174044108372
